,AAPL,capital_used,ending_cash,ending_value,long_mavg,orders,period_close,period_open,pnl,portfolio_value,positions,returns,short_mavg,starting_cash,starting_value,transactions
2011-05-17 20:00:00,45.106766,0.0,99027.6010614,4510.6766,39.54669332,[],2011-05-17 20:00:00+00:00,2011-05-17 13:31:00+00:00,38.1098,103538.277661,"[{'amount': 100, 'last_sale_price': 45.106766, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000368210030838,46.05975922,99027.6010614,4472.5668,[]
2011-05-18 20:00:00,45.607299,0.0,99027.6010614,4560.7299,39.5978511733,[],2011-05-18 20:00:00+00:00,2011-05-18 13:31:00+00:00,50.0533,103588.330961,"[{'amount': 100, 'last_sale_price': 45.607299, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000483427975919,46.08159205,99027.6010614,4510.6766,[]
2011-05-19 20:00:00,45.69586,0.0,99027.6010614,4569.586,39.64881221,[],2011-05-19 20:00:00+00:00,2011-05-19 13:31:00+00:00,8.85609999999,103597.187061,"[{'amount': 100, 'last_sale_price': 45.695859999999996, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",8.54932203058e-05,46.1028612,99027.6010614,4560.7299,[]
2011-05-20 20:00:00,44.983308,0.0,99027.6010614,4498.3308,39.6986326367,[],2011-05-20 20:00:00+00:00,2011-05-20 13:31:00+00:00,-71.2552,103525.931861,"[{'amount': 100, 'last_sale_price': 44.983308, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000687810181156,46.11594479,99027.6010614,4569.586,[]
2011-05-23 20:00:00,44.873277,0.0,99027.6010614,4487.3277,39.74781342,[],2011-05-23 20:00:00+00:00,2011-05-23 13:31:00+00:00,-11.0031,103514.928761,"[{'amount': 100, 'last_sale_price': 44.873277, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000106283515658,46.12816955,99027.6010614,4498.3308,[]
2011-05-24 20:00:00,44.576711,0.0,99027.6010614,4457.6711,39.79615328,[],2011-05-24 20:00:00+00:00,2011-05-24 13:31:00+00:00,-29.6566,103485.272161,"[{'amount': 100, 'last_sale_price': 44.576710999999996, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.00028649587412,46.13961598,99027.6010614,4487.3277,[]
2011-05-25 20:00:00,45.19265,0.0,99027.6010614,4519.265,39.84630918,[],2011-05-25 20:00:00+00:00,2011-05-25 13:31:00+00:00,61.5939,103546.866061,"[{'amount': 100, 'last_sale_price': 45.19265, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000595194839937,46.15869786,99027.6010614,4457.6711,[]
2011-05-26 20:00:00,44.953786,0.0,99027.6010614,4495.3786,39.8967424,[],2011-05-26 20:00:00+00:00,2011-05-26 13:31:00+00:00,-23.8864,103522.979661,"[{'amount': 100, 'last_sale_price': 44.953786, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000230682017801,46.16598437,99027.6010614,4519.265,[]
2011-05-27 20:00:00,45.27719,0.0,99027.6010614,4527.719,39.94713539,[],2011-05-27 20:00:00+00:00,2011-05-27 13:31:00+00:00,32.3404,103555.320061,"[{'amount': 100, 'last_sale_price': 45.277190000000004, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000312398272401,46.17419686,99027.6010614,4495.3786,[]
2011-05-31 20:00:00,46.675451,0.0,99027.6010614,4667.5451,40.0005744733,[],2011-05-31 20:00:00+00:00,2011-05-31 13:31:00+00:00,139.8261,103695.146161,"[{'amount': 100, 'last_sale_price': 46.675451, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.00135025510922,46.19275534,99027.6010614,4527.719,[]
2011-06-01 20:00:00,46.364129,0.0,99027.6010614,4636.4129,40.0525240633,[],2011-06-01 20:00:00+00:00,2011-06-01 13:31:00+00:00,-31.1322,103664.013961,"[{'amount': 100, 'last_sale_price': 46.364129, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000300228131716,46.20856301,99027.6010614,4667.5451,[]
2011-06-02 20:00:00,46.443305,0.0,99027.6010614,4644.3305,40.1059542233,[],2011-06-02 20:00:00+00:00,2011-06-02 13:31:00+00:00,7.9176,103671.931561,"[{'amount': 100, 'last_sale_price': 46.443305, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",7.63775171097e-05,46.22195527,99027.6010614,4636.4129,[]
2011-06-03 20:00:00,46.086357,0.0,99027.6010614,4608.6357,40.1562935367,[],2011-06-03 20:00:00+00:00,2011-06-03 13:31:00+00:00,-35.6948,103636.236761,"[{'amount': 100, 'last_sale_price': 46.086357, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000344305343427,46.22328376,99027.6010614,4644.3305,[]
2011-06-06 20:00:00,45.36173,0.0,99027.6010614,4536.173,40.20355094,[],2011-06-06 20:00:00+00:00,2011-06-06 13:31:00+00:00,-72.4627,103563.774061,"[{'amount': 100, 'last_sale_price': 45.36173, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000699202347214,46.21845297,99027.6010614,4608.6357,[]
2011-06-07 20:00:00,44.556591,0.0,99027.6010614,4455.6591,40.24657687,[],2011-06-07 20:00:00+00:00,2011-06-07 13:31:00+00:00,-80.5139,103483.260161,"[{'amount': 100, 'last_sale_price': 44.556591, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000777433042873,46.20184021,99027.6010614,4536.173,[]
2011-06-08 20:00:00,44.583426,0.0,99027.6010614,4458.3426,40.29007246,[],2011-06-08 20:00:00+00:00,2011-06-08 13:31:00+00:00,2.6835,103485.943661,"[{'amount': 100, 'last_sale_price': 44.583426, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",2.5931730367e-05,46.18380503,99027.6010614,4455.6591,[]
2011-06-09 20:00:00,44.482776,0.0,99027.6010614,4448.2776,40.3327986767,[],2011-06-09 20:00:00+00:00,2011-06-09 13:31:00+00:00,-10.065,103475.878661,"[{'amount': 100, 'last_sale_price': 44.482776, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-9.72595856393e-05,46.16100601,99027.6010614,4458.3426,[]
2011-06-10 20:00:00,43.732654,0.0,99027.6010614,4373.2654,40.3718972833,[],2011-06-10 20:00:00+00:00,2011-06-10 13:31:00+00:00,-75.0122,103400.866461,"[{'amount': 100, 'last_sale_price': 43.732654, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000724924503859,46.14121285,99027.6010614,4448.2776,[]
2011-06-13 20:00:00,43.826586,0.0,99027.6010614,4382.6586,40.4108393267,[],2011-06-13 20:00:00+00:00,2011-06-13 13:31:00+00:00,9.39319999999,103410.259661,"[{'amount': 100, 'last_sale_price': 43.826586, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",9.0842565652e-05,46.12478797,99027.6010614,4373.2654,[]
2011-06-14 20:00:00,44.610261,0.0,99027.6010614,4461.0261,40.45191948,[],2011-06-14 20:00:00+00:00,2011-06-14 13:31:00+00:00,78.3675,103488.627161,"[{'amount': 100, 'last_sale_price': 44.610261, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000757830995267,46.12446594,99027.6010614,4382.6586,[]
2011-06-15 20:00:00,43.846716,0.0,99027.6010614,4384.6716,40.4907452433,[],2011-06-15 20:00:00+00:00,2011-06-15 13:31:00+00:00,-76.3545,103412.272661,"[{'amount': 100, 'last_sale_price': 43.846716, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000737805709616,46.12450614,99027.6010614,4461.0261,[]
2011-06-16 20:00:00,43.633358,0.0,99027.6010614,4363.3358,40.52803676,[],2011-06-16 20:00:00+00:00,2011-06-16 13:31:00+00:00,-21.3358,103390.936861,"[{'amount': 100, 'last_sale_price': 43.633358, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000206317871669,46.10801418,99027.6010614,4384.6716,[]
2011-06-17 20:00:00,42.975824,0.0,99027.6010614,4297.5824,40.56291284,[],2011-06-17 20:00:00+00:00,2011-06-17 13:31:00+00:00,-65.7534,103325.183461,"[{'amount': 100, 'last_sale_price': 42.975823999999996, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000635968702829,46.07964632,99027.6010614,4363.3358,[]
2011-06-20 20:00:00,42.312919,0.0,99027.6010614,4231.2919,40.5955166267,[],2011-06-20 20:00:00+00:00,2011-06-20 13:31:00+00:00,-66.2905,103258.892961,"[{'amount': 100, 'last_sale_price': 42.312919, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000641571568317,46.04136176,99027.6010614,4297.5824,[]
2011-06-21 20:00:00,43.652145,0.0,99027.6010614,4365.2145,40.6311263,[],2011-06-21 20:00:00+00:00,2011-06-21 13:31:00+00:00,133.9226,103392.815561,"[{'amount': 100, 'last_sale_price': 43.652145000000004, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.00129695947883,46.0173283,99027.6010614,4231.2919,[]
2011-06-22 20:00:00,43.291166,0.0,99027.6010614,4329.1166,40.6640879233,[],2011-06-22 20:00:00+00:00,2011-06-22 13:31:00+00:00,-36.0979,103356.717661,"[{'amount': 100, 'last_sale_price': 43.291166, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000349133542829,45.99922594,99027.6010614,4365.2145,[]
2011-06-23 20:00:00,44.447889,0.0,99027.6010614,4444.7889,40.70158518,[],2011-06-23 20:00:00+00:00,2011-06-23 13:31:00+00:00,115.6723,103472.389961,"[{'amount': 100, 'last_sale_price': 44.447889, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.00111915608987,45.98836988,99027.6010614,4329.1166,[]
2011-06-24 20:00:00,43.793043,0.0,99027.6010614,4379.3043,40.7370472467,[],2011-06-24 20:00:00+00:00,2011-06-24 13:31:00+00:00,-65.4846,103406.905361,"[{'amount': 100, 'last_sale_price': 43.793043, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000632870276065,45.96330311,99027.6010614,4444.7889,[]
2011-06-27 20:00:00,44.556591,0.0,99027.6010614,4455.6591,40.77616377,[],2011-06-27 20:00:00+00:00,2011-06-27 13:31:00+00:00,76.3548,103483.260161,"[{'amount': 100, 'last_sale_price': 44.556591, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000738391693796,45.94682462,99027.6010614,4379.3043,[]
2011-06-28 20:00:00,44.988683,0.0,99027.6010614,4498.8683,40.81017658,[],2011-06-28 20:00:00+00:00,2011-06-28 13:31:00+00:00,43.2092,103526.469361,"[{'amount': 100, 'last_sale_price': 44.988683, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000417547726392,45.93584788,99027.6010614,4455.6591,[]
2011-06-29 20:00:00,44.824967,0.0,99027.6010614,4482.4967,40.84040075,[],2011-06-29 20:00:00+00:00,2011-06-29 13:31:00+00:00,-16.3716,103510.097761,"[{'amount': 100, 'last_sale_price': 44.824967, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",-0.000158139267194,45.91912776,99027.6010614,4498.8683,[]
2011-06-30 20:00:00,45.043701,0.0,99027.6010614,4504.3701,40.86940379,[],2011-06-30 20:00:00+00:00,2011-06-30 13:31:00+00:00,21.8734,103531.971161,"[{'amount': 100, 'last_sale_price': 45.043701, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000211316581407,45.89737555,99027.6010614,4482.4967,[]
2011-07-01 20:00:00,46.062199,0.0,99027.6010614,4606.2199,40.90239673,[],2011-07-01 20:00:00+00:00,2011-07-01 13:31:00+00:00,101.8498,103633.820961,"[{'amount': 100, 'last_sale_price': 46.062199, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000983752157498,45.88135317,99027.6010614,4504.3701,[]
2011-07-05 20:00:00,46.890157,0.0,99027.6010614,4689.0157,40.94148638,[],2011-07-05 20:00:00+00:00,2011-07-05 13:31:00+00:00,82.7958,103716.616761,"[{'amount': 100, 'last_sale_price': 46.890157, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000798926443432,45.86963839,99027.6010614,4606.2199,[]
2011-07-06 20:00:00,47.202822,0.0,99027.6010614,4720.2822,40.9818150767,[],2011-07-06 20:00:00+00:00,2011-07-06 13:31:00+00:00,31.2665,103747.883261,"[{'amount': 100, 'last_sale_price': 47.202822, 'cost_basis': 21.525967493, 'sid': 'AAPL'}]",0.000301460855322,45.86590792,99027.6010614,4689.0157,[]
