Date,High,Open,Low,Close
2014-01-02 21:08:00+00:00,1.3658,1.36582,1.36569,1.36571
2014-01-02 21:09:00+00:00,1.36573,1.36574,1.36569,1.36569
2014-01-02 21:10:00+00:00,1.3657,1.36586,1.3657,1.36583
2014-01-02 21:11:00+00:00,1.36584,1.36594,1.36579,1.36587
2014-01-02 21:12:00+00:00,1.36586,1.366,1.36586,1.366
2014-01-02 21:13:00+00:00,1.36602,1.36602,1.36596,1.36602
2014-01-02 21:14:00+00:00,1.36603,1.36635,1.36603,1.36633
2014-01-02 21:15:00+00:00,1.36632,1.36634,1.36615,1.36622
2014-01-02 21:16:00+00:00,1.36619,1.36622,1.36599,1.36599
2014-01-02 21:17:00+00:00,1.36601,1.36613,1.36591,1.36591
2014-01-02 21:18:00+00:00,1.36592,1.36593,1.36587,1.36587
2014-01-02 21:19:00+00:00,1.36584,1.36584,1.36558,1.36572
2014-01-02 21:20:00+00:00,1.36571,1.36589,1.36568,1.3657
2014-01-02 21:21:00+00:00,1.36572,1.36582,1.36549,1.36565
2014-01-02 21:22:00+00:00,1.36567,1.36572,1.36557,1.36567
2014-01-02 21:23:00+00:00,1.36566,1.36583,1.36566,1.3657
2014-01-02 21:24:00+00:00,1.36571,1.3658,1.36564,1.36579
2014-01-02 21:25:00+00:00,1.3658,1.36584,1.36569,1.36572
2014-01-02 21:26:00+00:00,1.36574,1.3658,1.36572,1.36572
2014-01-02 21:27:00+00:00,1.36574,1.36582,1.3657,1.36579
2014-01-02 21:28:00+00:00,1.3658,1.3659,1.3658,1.36587
2014-01-02 21:29:00+00:00,1.36579,1.36579,1.36564,1.36568
2014-01-02 21:30:00+00:00,1.36569,1.36574,1.36569,1.36572
2014-01-02 21:31:00+00:00,1.36571,1.36583,1.36569,1.36579
2014-01-02 21:32:00+00:00,1.36582,1.36582,1.3655,1.3655
2014-01-02 21:33:00+00:00,1.36549,1.36579,1.36549,1.36558
2014-01-02 21:34:00+00:00,1.36557,1.36562,1.36557,1.36559
2014-01-02 21:35:00+00:00,1.36561,1.366,1.3656,1.36578
2014-01-02 21:36:00+00:00,1.36577,1.36578,1.36536,1.36537
2014-01-02 21:37:00+00:00,1.36549,1.36555,1.3654,1.36541
2014-01-02 21:38:00+00:00,1.3654,1.36552,1.36539,1.3655
2014-01-02 21:39:00+00:00,1.36552,1.36552,1.36546,1.36546
2014-01-02 21:40:00+00:00,1.36545,1.36548,1.36545,1.36547
2014-01-02 21:41:00+00:00,1.36546,1.36546,1.36537,1.36537
2014-01-02 21:42:00+00:00,1.36536,1.36537,1.36534,1.36535
2014-01-02 21:43:00+00:00,1.36536,1.3654,1.36535,1.36535
2014-01-02 21:44:00+00:00,1.36534,1.36534,1.36526,1.36528
2014-01-02 21:45:00+00:00,1.36529,1.36532,1.36524,1.36528
2014-01-02 21:46:00+00:00,1.36527,1.36527,1.36524,1.36524
2014-01-02 21:47:00+00:00,1.36525,1.36529,1.36498,1.36502
2014-01-02 21:48:00+00:00,1.36505,1.36505,1.36486,1.36486
2014-01-02 21:49:00+00:00,1.36485,1.36492,1.36485,1.36489
2014-01-02 21:50:00+00:00,1.36492,1.36513,1.36489,1.36513
2014-01-02 21:51:00+00:00,1.36512,1.36513,1.36502,1.36511
2014-01-02 21:52:00+00:00,1.36512,1.36525,1.36511,1.36525
2014-01-02 21:53:00+00:00,1.36526,1.36542,1.36526,1.3653
2014-01-02 21:54:00+00:00,1.36529,1.36544,1.36526,1.36543
2014-01-02 21:55:00+00:00,1.3654,1.36551,1.3654,1.36549
2014-01-02 21:56:00+00:00,1.36551,1.36552,1.36548,1.3655
2014-01-02 21:57:00+00:00,1.36552,1.36552,1.36549,1.36551
2014-01-02 21:58:00+00:00,1.36552,1.36552,1.36539,1.36544
2014-01-02 21:59:00+00:00,1.36543,1.36548,1.3653,1.36543
2014-01-02 22:00:00+00:00,1.36541,1.36553,1.36539,1.36553
2014-01-02 22:01:00+00:00,1.36552,1.36573,1.36552,1.36572
2014-01-02 22:02:00+00:00,1.3657,1.36573,1.36565,1.36567
2014-01-02 22:03:00+00:00,1.36566,1.36571,1.36562,1.36565
2014-01-02 22:04:00+00:00,1.36564,1.36569,1.36563,1.36568
2014-01-02 22:05:00+00:00,1.36567,1.36567,1.36565,1.36566
2014-01-02 22:06:00+00:00,1.36567,1.36568,1.36559,1.36562
2014-01-02 22:07:00+00:00,1.36561,1.36569,1.3656,1.36567
2014-01-02 22:08:00+00:00,1.36568,1.36572,1.36562,1.36566
2014-01-02 22:09:00+00:00,1.36565,1.36569,1.36565,1.36568
2014-01-02 22:10:00+00:00,1.36567,1.36567,1.36566,1.36567
2014-01-02 22:11:00+00:00,1.36568,1.36568,1.36567,1.36568
2014-01-02 22:12:00+00:00,1.36567,1.36578,1.36562,1.36578
2014-01-02 22:13:00+00:00,1.36574,1.36577,1.36571,1.36574
2014-01-02 22:14:00+00:00,1.36571,1.36582,1.36571,1.36582
2014-01-02 22:15:00+00:00,1.36581,1.36582,1.3658,1.36581
2014-01-02 22:16:00+00:00,1.36582,1.36607,1.36581,1.36602
2014-01-02 22:17:00+00:00,1.36603,1.36618,1.36599,1.36599
2014-01-02 22:18:00+00:00,1.36595,1.36595,1.3659,1.36591
2014-01-02 22:19:00+00:00,1.36592,1.36593,1.36589,1.3659
2014-01-02 22:20:00+00:00,1.36589,1.36592,1.36588,1.36588
2014-01-02 22:21:00+00:00,1.36587,1.36587,1.36579,1.3658
2014-01-02 22:22:00+00:00,1.36582,1.36582,1.36569,1.36569
2014-01-02 22:23:00+00:00,1.36572,1.36572,1.36569,1.36572
2014-01-02 22:24:00+00:00,1.36571,1.36578,1.3657,1.36578
2014-01-02 22:25:00+00:00,1.36579,1.36579,1.36575,1.36575
2014-01-02 22:26:00+00:00,1.36577,1.36578,1.36571,1.36574
2014-01-02 22:27:00+00:00,1.36572,1.36574,1.36567,1.36567
2014-01-02 22:28:00+00:00,1.36566,1.36566,1.36559,1.3656
2014-01-02 22:29:00+00:00,1.36561,1.36572,1.36561,1.36569
2014-01-02 22:30:00+00:00,1.36572,1.36572,1.36568,1.36568
2014-01-02 22:31:00+00:00,1.36569,1.36569,1.36568,1.36568
2014-01-02 22:32:00+00:00,1.36567,1.36569,1.36559,1.36566
2014-01-02 22:33:00+00:00,1.36563,1.36568,1.36559,1.36568
2014-01-02 22:34:00+00:00,1.36571,1.36612,1.36571,1.36592
2014-01-02 22:35:00+00:00,1.3659,1.36612,1.36589,1.36604
2014-01-02 22:36:00+00:00,1.36602,1.36613,1.36602,1.36603
2014-01-02 22:37:00+00:00,1.36602,1.36615,1.366,1.36615
2014-01-02 22:38:00+00:00,1.36614,1.36632,1.36612,1.3662
2014-01-02 22:39:00+00:00,1.36622,1.36623,1.3662,1.36623
2014-01-02 22:40:00+00:00,1.36624,1.3664,1.36624,1.36632
2014-01-02 22:41:00+00:00,1.36631,1.36636,1.3663,1.36636
2014-01-02 22:42:00+00:00,1.3664,1.36642,1.36639,1.3664
2014-01-02 22:43:00+00:00,1.36639,1.36648,1.36639,1.36648
2014-01-02 22:44:00+00:00,1.36649,1.36649,1.36642,1.36643
2014-01-02 22:45:00+00:00,1.36642,1.36642,1.366,1.36601
2014-01-02 22:46:00+00:00,1.36602,1.36617,1.36601,1.36616
2014-01-02 22:47:00+00:00,1.36615,1.36617,1.36608,1.36609
2014-01-02 22:48:00+00:00,1.36608,1.36612,1.36608,1.36609
2014-01-02 22:49:00+00:00,1.36612,1.36612,1.36609,1.3661
2014-01-02 22:50:00+00:00,1.36609,1.36612,1.36606,1.36609
2014-01-02 22:52:00+00:00,1.36608,1.36612,1.36607,1.36612
2014-01-02 22:53:00+00:00,1.36609,1.36609,1.36587,1.36587
2014-01-02 22:54:00+00:00,1.36588,1.36592,1.36578,1.36588
2014-01-02 22:55:00+00:00,1.36587,1.36588,1.36587,1.36587
2014-01-02 22:56:00+00:00,1.36586,1.36588,1.3657,1.36575
2014-01-02 22:57:00+00:00,1.36574,1.36577,1.36572,1.36577
2014-01-02 22:58:00+00:00,1.36576,1.36577,1.36572,1.36577
2014-01-02 22:59:00+00:00,1.36576,1.36576,1.36572,1.36574
2014-01-02 23:00:00+00:00,1.3657,1.36583,1.3657,1.36578
2014-01-02 23:01:00+00:00,1.36577,1.36577,1.36574,1.36575
2014-01-02 23:02:00+00:00,1.36572,1.36574,1.3657,1.36572
2014-01-02 23:03:00+00:00,1.36573,1.36573,1.36571,1.36571
2014-01-02 23:04:00+00:00,1.36572,1.36572,1.36571,1.36572
2014-01-02 23:05:00+00:00,1.36573,1.36592,1.36572,1.36582
2014-01-02 23:06:00+00:00,1.36581,1.36582,1.36578,1.36582
2014-01-02 23:07:00+00:00,1.36583,1.36584,1.36579,1.3658
2014-01-02 23:08:00+00:00,1.36579,1.36583,1.36579,1.36582
2014-01-02 23:09:00+00:00,1.3658,1.36605,1.36577,1.36605
2014-01-02 23:10:00+00:00,1.36602,1.36606,1.36601,1.36603
2014-01-02 23:11:00+00:00,1.36602,1.36617,1.36602,1.36613
2014-01-02 23:12:00+00:00,1.36614,1.36614,1.3661,1.36611
2014-01-02 23:13:00+00:00,1.36613,1.36622,1.36609,1.3661
2014-01-02 23:14:00+00:00,1.36612,1.36612,1.36576,1.36582
2014-01-02 23:15:00+00:00,1.36581,1.36618,1.36581,1.36613
2014-01-02 23:16:00+00:00,1.36612,1.36623,1.36608,1.36623
2014-01-02 23:17:00+00:00,1.36622,1.36632,1.36602,1.36613
2014-01-02 23:18:00+00:00,1.36612,1.36614,1.36608,1.3661
2014-01-02 23:19:00+00:00,1.36611,1.36612,1.366,1.366
2014-01-02 23:20:00+00:00,1.36599,1.36603,1.36599,1.36602
2014-01-02 23:21:00+00:00,1.36603,1.36616,1.366,1.36609
2014-01-02 23:22:00+00:00,1.36607,1.36607,1.36581,1.36596
2014-01-02 23:23:00+00:00,1.36593,1.36622,1.36591,1.36621
2014-01-02 23:24:00+00:00,1.36622,1.36632,1.36617,1.36632
2014-01-02 23:25:00+00:00,1.36633,1.36652,1.36632,1.36651
2014-01-02 23:26:00+00:00,1.3665,1.36652,1.36639,1.36642
2014-01-02 23:27:00+00:00,1.36643,1.36645,1.36642,1.36644
2014-01-02 23:28:00+00:00,1.36642,1.36644,1.36632,1.36634
2014-01-02 23:29:00+00:00,1.36638,1.3664,1.36629,1.36629
2014-01-02 23:30:00+00:00,1.3663,1.36632,1.36628,1.3663
2014-01-02 23:31:00+00:00,1.36631,1.36636,1.36629,1.36632
2014-01-02 23:32:00+00:00,1.36631,1.36631,1.36622,1.36623
2014-01-02 23:33:00+00:00,1.36622,1.36627,1.36619,1.36624
